Nome; Nascimento; Morte
Melchior Estaço do Amaral;Évora, Séc. XVI
Mestre Afonso;?, Séc. XVI
Frei Luís dos Anjos;Porto, Séc. XVI;Coimbra, 1625
Jerónimo Arrais;?, Séc. XVI
Rocha Peixoto;Póvoa de Varzim, 1868;Porto, 1909
João da Rocha;Viana do Castelo, 1868;Lisboa, 1921
Ernesto da Silva;Lisboa, 1868;Lisboa, 1903
Fortunato de Almeida;Vilar Seco/Nelas, 1869;Vilar Seco, 1933
A. L. de Almada Negreiros;Aljustrel, 1868;Paris, 1939
Marcelino Lima;Horta/Faial/Açores, 1868;Lisboa, 1961
Câmara Lima;Angra do Heroísmo, 1868;Lisboa, 1928
Tito Martins;Lisboa, 1868;Lisboa, 1946
António Homem de Melo;Águeda, 1868;Lisboa, 1947
João de Meneses;Lisboa, 1868;Lisboa, 1918
Viana da Mota;São Tomé, 1868;Lisboa, 1948
João Lopes Carneiro de Moura;Montalegre, 1868;?, 1944
Ilídio de Carvalho;Marinha Grande, 1868;Marinha Grande, 1925
Alberto Osório de Castro;Coimbra, 1868;Lisboa, 1946
José Soares da Cunha e Costa;Lisboa, 1868;Lisboa, 1928
João Diogo;Lamego, 1868;Porto, 1923
António de Portugal de Faria;Lisboa, 1868;Lisboa, 1937
Hamilton de Araújo;Régua, 1868;Porto, 1888
Quirino da Fonseca;Santa Luzia/Funchal, 1868;Lisboa, 1939
Caetano Gonçalves;Goa/Índia, 1868;Coimbra, 1947
José Osório Goulart;Horta, 1868;Horta, 1960
Camilo Pessanha;Casal de Leão, Coimbra, 1867;Macau, 1926
António Pinheiro;Tavira, 1867;Lisboa, 1943
Joaquim Mendes dos Remédios;Nisa, 1867;Coimbra, 1932
Fernando Sousa;Horta, 1867;Marco de Canaveses, 1914
Eugénio de Paula Tavares;Ilha Brava/Cabo Verde, 1867;Ilha Brava, 1930
Gabriel de Almeida;Ponta Delgada, 1868;Ponta Delgada, 1894
António Nobre;Porto, 1867;Foz do Douro/Porto, 1900
José António de Magalhães;Moçamedes/Angola, 1867
Norton de Matos;Ponte de Lima, 1867;Ponte de Lima, 1955
David Lopes;Nesperal/Sertã, 1867;Lisboa, 1942
Manuel da Silva Mendes;São Miguel das Aves, Santo Tirso, 1867;Macau, 1931
Pe. Luís Gonzaga de Azevedo;Arcos de Valdevez, 1867;A Guarda/Galiza, 1930
António Baptista;Horta, 1867;Capelo, 1927
Tomás Borba;Angra do Heroísmo, 1867;Lisboa, 1950
Raul Brandão;Foz do Douro, Porto, 1867;Lisboa, 1930
Mariano Cabral;Ilha de São Jorge/Açores, 1867;Ponta Delgada, 1929
Manuel Henrique Dias;São Roque/Ilha do Pico, 1867;São Roque, 1902
Abel Fontoura da Costa;Alpiarça, 1869;Lisboa, 1940
Bento Carqueja;Oliveira de Azeméis, 1860;Foz do Douro/Porto, 1935
Joaquim António da Silva Cordeiro;Britelo, Celorico de Basto, 1860;Lisboa, 1915
Homem Cristo;Aveiro, 1860;Aveiro, 1943
Manuel da Silva Gaio;Coimbra, 1860;Coimbra, 1934
Guilherme Gama;Porto, 1860;?, 1947
Maximiano Lemos;São Faustino/Régua, 1860;Vila Nova de Gaia, 1923
José de Sousa Machado;Braga, 1860;Braga, 1934
Ludovico de Meneses;Índia Portuguesa, 1860;?, 1949
Luís Osório;Penamacor, 1860;?, 1900
Alice Pestana;Santarém, 1860;Madrid, 1929
Mariano Pina;Alcobaça, 1860;São João do Estoril/Cascais, 1899
Eduardo Schwalbach;Lisboa, 1860;Lisboa, 1946
Jaime de Séguier;Barcelos, 1860;Paris, 1932
Domingos Tarroso;Ponte de Lima, 1860;Viana do Castelo, 1933
Manuel Teixeira Gomes;Portimão, 1860;Bougie/Argélia, 1941
António de Vasconcelos;São Paio de Gramaços/Oliveira do Hospital, 1860;Coimbra, 1941
José Maria de Queiroz Veloso;Barcelos, 1860;Lisboa, 1952
Júlio Cardoso;Braga, 1861;?, 1930
Joaquim Martins Teixeira de Carvalho;Lamego, 1861;Coimbra, 1921
Trindade Coelho;Mogadouro, 1861;Lisboa, 1908
Paiva Couceiro;Lisboa, 1861;Lisboa, 1944
Joaquim Augusto de Oliveira;Lisboa, 1827;Lisboa, 1910
José Augusto Nogueira Sampaio;Angra do Heroísmo, 1827?;Angra do Heroísmo, 1900
João Teixeira Soares;Terreiros/ilha de São Jorge, 1827;Ponta Delgada, 1882
José Inácio de Araújo;Lisboa, 1827;?, 1907
Frederico Francisco Stuart de Figanière;Nova Iorque, 1827;?, 1908
Augusto Luso;Porto, 1827;Porto, 1902
António de Serpa Pimentel;Coimbra, 1825;Lisboa, 1900
Pe. Francisco de Paula Mendes;Penafiel, 1827;Madeira, 1870
António Pedro Lopes de Mendonça;Lisboa, 1826;Lisboa, 1865
Maria Adelaide Fernandes Prata;Porto, 1826;Lisboa, 1881
Camilo Castelo Branco;Lisboa, 1825;São Miguel de Ceide/Vila Nova de Famalicão, 1890
Latino Coelho;Lisboa, 1825;Sintra, 1891
Augusto César de Lacerda;Lisboa, 1825;Lisboa, 1908
Luís Augusto Palmeirim;Lisboa, 1825;Lisboa, 1893
Henrique Midosi;Lisboa, 1824;Lisboa, 1904
João Brandão;Midões, 1825;Angola, 1880
Luís Correia Caldeira;Ponte de Lima, 1827?;Torres Vedras, 1859
Álvaro Rodrigues de Azevedo;Benavente, 1824;Funchal, 1898
Andrade Corvo;Torres Novas, 1824;Lisboa, 1890
Joaquim Marcelino de Matos;Lamego, 1824;Porto, 1868
José Maria de Andrade Ferreira;Lisboa, 1823;Lisboa, 1875
José Maria Brás Martins;Lisboa, 1823;Lisboa, 1872
Duarte de Sá;Lisboa, 1823;Lisboa, 1876
Pedro de Amorim Viana;Lisboa, 1822;Lisboa, 1901
Eduardo Augusto de Faria;Lisboa, 1823;Inglaterra, 1860
Luís Augusto Rebelo da Silva;Lisboa, 1821;Lisboa, 1871
Joaquim Maria Rodrigues de Brito;Coimbra, 1822;Coimbra, 1873
Guilherme Read Cabral;Portsmouth/Inglaterra, 1821;Ponta Delgada, 1897
Pedro de Sousa de Macedo;Lisboa, 1821;Lisboa, 1901
António Maria do Couto Monteiro;Coimbra, 1821;?, 1896
Faustino Xavier de Novais;Porto, 1820;Rio de Janeiro, 1869
Francisco Maria Bordalo;Lisboa, 1821;Lisboa, 1861
Henrique O'Neill;, 1821;?, 1890
João Herméto Coelho de Amarante;Graciosa/Açores, 1820;mar dos Açores, 1893
José do Canto;Ponta Delgada, 1820;Ponta Delgada, 1898
Félix José da Costa;Angra do Heroísmo, 1819;Angra do Heroísmo, 1887
António Pereira Cunha;Viana do Castelo, 1819;Lisboa, 1890
M. A. Guerra Leal;Porto, 1819
António da Silva Túlio;Carnide/Lisboa, 1818;Carnide/Lisboa, 1884
José da Silva Mendes Leal;Lisboa, 1818;Sintra, 1886
Joaquim Pinto de Campos;Pernambuco/Brasil, 1819;Lisboa, 1887
António de Lacerda Bulcão;Horta/Faial/Açores, 1817;Horta, 1997
José Ribeiro Guimarães;Lisboa, 1818;Lisboa, 1877
Pinho Leal;Belém/Lisboa, 1816;Lordelo do Ouro/Porto, 1884
José Maria da Silva Leal;Lisboa, 1812;Lisboa, 1883
Luís Maria Bordalo;Lisboa, 1814;Macau, 1850
Júlio Firmino Júdice Bicker;Leiria, 1815;Lisboa, 1899
Inocêncio Francisco da Silva;Lisboa, 1810;Lisboa, 1876
João de Azevedo;Viana do Castelo, 1811;Lisboa, 1854
Carlos José Caldeira;Lisboa, 1811;Lisboa, 1882
António Joaquim da Silva Abranches;Avô, 1810;Lisboa, 1868
Joaquim Maria Baptista;Peniche, 1810;Lisboa?, 1876
Alexandre Herculano;Lisboa, 1810;Vale de Lobos/Santarém, 1877
José Estêvão;Aveiro, 1809;Lisboa, 1863
Joaquim Heliodoro da Cunha Rivara;Arraiolos, 1809;Évora, 1879
Juião Bolseiro;?, Séc. XIII
Bernal de Bonaval;Bonaval, Santiago de Compostela, Séc. XIII?;?, Séc. XIII
Pêro Garcia Burgalês;Burgos?, Séc. XIII
D. Tomás de Melo Breyner;Lisboa, 1866;Lisboa, 1933
Filomena Furtado de Serpa;Velas/ilha de São Jorge/Açores, 1861;Praia da Vitória/ilha Terceira, 1930
António de Meneses;, 1858;?, 1885
José Pereira Botelho Riley;Lagoa/ilha de São Miguel/Açores, 1858;Santo António da Ribeirinha/São Miguel, 1923
José Joaquim da Silva Graça;Graça/Pedrógão Grande, 1858;Hyeres/França, 1931
Vicente Pindela;, 1852;?, 1922
Augusto Rosa;Lisboa, 1852;Lisboa, 1918
José de Azevedo Castelo Branco;Vilarinho da Sarnardã/Vila Real, 1852;Lisboa, 1923
Ferreira da Costa;Lisboa, 1852
Ricardo Pinto de Matos;?, Séc. XIX
Luís Maria de Carvalho Saavedra Donas Boto;Pesqueira, Séc. XIX;Estremoz, 1890
Caetano Campo;Lisboa, 1897;Lourenço Marques (hoje Maputo)/Moçambique, 1957
Pe. Estêvão Couto;Olivença, 1554;Évora, 1638
D. Francisco de Portugal;Évora, 1483?;Évora, 1549
Garcia Peres;?, Séc. XIII
Sebastião da Rocha Pita;Baía/Brasil, 1660;Baía, 1738
João Garcia de Guilhade;?, Séc. XIII
Nicolau Luís da Silva;Lisboa, 1723;Lisboa, 1787
Bonifácio de Génova;Génova, Séc. XIII
Joaquim Pinto Ribeiro Júnior;Porto, 1822;Lisboa, 1882
António Tomás Pires;Elvas, 1850;Elvas, 1913
Públia Hortênsia de Castro;Vila Viçosa, 1548;Évora, 1595
Martim Moya (Ou Moxa);, ?
Ivone Ruivo Guieiro;Faro, 1926
Pe. Francisco Rodrigues;Mata/Torres Novas, 1873;Soutelo/Braga, 1956
Paulino Dias;Santa Cruz/Goa, 1874;Nova Goa, 1919
Afonso Bourbon e Meneses;Lisboa, 1890;Lisboa?, 1948
Teófilo Carneiro;Ponte de Lima, 1891;Ponte de Lima, 1949
Luís de Montalvor;ilha de São Vicente/Cabo Verde, 1891;Lisboa, 1947
José Adolfo Coelho;Lisboa, 1899;Lisboa, 1953
Augusto Navarro;Lisboa, 1899;Foz do Douro/Porto, 1959
Tito Castelo Branco Arantes;Carnaxide, 1900
Castelo Branco Chaves;Lisboa, 1900;Lisboa, 1992
António Medeiros Gouveia;Ilha do Corvo/Açores, 1900;Lisboa, 1972
Alberto Iria;Olhão, 1909;Olhão, 1992
Fernando de Pamplona;Porto, 1909;Lisboa, 1989
Francisco Keil do Amaral;Lisboa, 1910;Lisboa, 1975
José Travaços Santos;Batalha, 1931
Sara Tiago;Viana do Castelo, 1933
João Maria Vilanova;Luanda/Angola, 1933
Faria de Almeida;Lourenço Marques (hoje Maputo)/Moçambique, 1934
Maria Brites;Coimbra, 1934
Leonel Cosme;Guimarães, 1934
Fernando Magro;Burgo/Arouca, 1936
Maria da Conceição Quintas;Faro, 1936
Mário Ventura;Lisboa, 1936;Lisboa, 2006
Maria Manuela Brazette;Lisboa, 1937
Serafim Ferreira;Porto, 1939
José Gil;Muecate, Moçambique, 1939
António Luís Ferreira Girão;Carregal/Sernancelhe, 1823;Vila Nova de Famalicão, 1876
José Félix Henriques Nogueira;Torres Vedras, 1823;Lisboa, 1858
João Pedro da Costa Basto;Lisboa, 1824;Lisboa, 1898
D. António da Costa;Lisboa, 1824;Lisboa, 1892
Francisco Palha;Lisboa, 1824?;Lisboa, 1890
Filipe de Quental;Ponta Delgada, 1824;Coimbra, 1892
Augusto José Gonçalves de Lima;Odivelas, 1825;Lisboa, 1867
Soares de Passos;Porto, 1826;Porto, 1860
Francisco Gomes de Amorim;A Ver-o-Mar, Póvoa de Varzim, 1827;Lisboa, 1891
António da Cunha Pereira de Sotomaior;Sintra ou Belém, 1827;Lisboa, ?
José Joaquim de Torres;Ponta Delgada, 1827;Lisboa, 1874
Félix de Brito Capelo;Peniche, 1828;Lisboa, 1879
Arnaldo Gama;Porto, 1828;Porto, 1869
Estácio da Veiga;Tavira, 1828;Lisboa, 1891
Alexandre Braga;Porto, 1829;Porto, 1895
Diocleciano Fernandes das Neves;próximo da Figueira da Foz, 1829;Saunine/foz do Limpopo/Moçambique, 1883
Bulhão Pato;Vascongadas, Bilbau, 1829;Torre do Monte de Caparica, Almada, 1912
João de Deus;São Bartolomeu de Messines, 1830;Lisboa, 1896
Casimiro Cristóvão de Nazaré;Pangim/Goa/Índia Portuguesa, 1830;Goa, 1928
Francisco Maria Supico;Lousã, 1830;Rosto de Cão/Ponta Delgada, 1911
António Mendes Leal;Lisboa, 1831;Maceió/Brasil, 1871
Cláudio José Nunes;Benfica/Lisboa, 1831;?, 1875
Ana Plácido;Porto, 1831;São Miguel de Ceide, 1895
José Ramos Coelho;Lisboa, 1832;Lisboa, 1914
José Joaquim Pinheiro;Angra do Heroísmo, 1833;Angra do Heroísmo, 1894
Manuel Roussado;Lisboa, 1833;Liverpul/Inglaterra, 1909
Joaquim Simões da Silva Ferraz;Porto, 1834;Lisboa, 1875
Acúrsio Garcia Ramos;Angra do Heroísmo, 1834;?, 1892
Augusto Soromenho;Porto, 1834;Lisboa, 1878
José Eduardo Coelho;Coimbra, 1835;Lisboa, 1889
Jacinto Augusto de Freitas Oliveira;Lisboa, 1835;Lisboa, 1888
Augusto Filipe Simões;, 1835?;Coimbra, 1884
João Bonança;Lagos, 1836;Lisboa, 1924
Mariano de Carvalho;Abrigada, 1836;Abrigada, 1905
J. Ricardo Cordeiro Júnior;Lisboa, 1836;Lisboa, 1882
Camilo Mariano Fróis;Lisboa, 1836;Paris, 1907
Adolfo Ferreira Loureiro;Lisboa, 1836;Lisboa, 1911
D. Tomás de Melo;Moita, 1836;Lisboa, 1905
Inácio Francisco Silveira da Mota;Lisboa, 1836;Lisboa, 1907
Conde de Ficalho;Serpa, 1837;Lisboa, 1903
Vieira de Castro;Porto, 1838;Luanda, 1872
Vicente Machado de Faria e Maia;Ponta Delgada/São Miguel/Açores, 1838;Ponta Delgada, 1917
João Penha;Braga, 1838?;Braga, 1919
Júlio Dinis;Porto, 1839;Porto, 1871
António Feliciano Marques Pereira;Lisboa, 1839;Bombaim, Índia, 1881
Manuel de Arriaga;Horta, 1840;Lisboa, 1917
Xavier da Cunha;Évora, 1840;Lisboa, 1920
Pe. Sena de Freitas;Ponta Delgada, 1840;Rio de Janeiro, 1913
Gonçalves Viana;Lisboa, 1840;Lisboa, 1914
Amélia Janny;Coimbra, 1842;Coimbra, 1914
Francisco Machado de Faria e Maia;Ponta Delgada, 1841;Ponta Delgada, 1923
Guilherme de Vasconcelos Abreu;Coimbra, 1842;Lisboa, 1907
José Caldas;Viana do Castelo, 1842;?, 1932
Manuel Joaquim Pinheiro Chagas;Lisboa, 1842;Lisboa, 1895
Alexandre da Conceição;Ílhavo, 1842;Viseu, 1889
Bernardo de Madureira;Santo André de Lordelo, 1842
Augusto Carlos Cardoso Pinto Osório;Jolda/Arcos de Valdevez, 1842;Porto, 1920
Júlio Lourenço Pinto;Porto, 1842;Porto, 1907
Alberto Osório de Vasconcelos;Lisboa, 1842;Mangualde, 1881
António Lúcio Tavares Crespo;Alcobaça, 1843;Lisboa, 1905
Luís de Ataíde Corte-Real da Silveira Estrela;Ponta Delgada, 1843;Ribeira Grande, 1910
Joaquim José Lapa;Lisboa, 1843;Lisboa, 1896
Manuel Duarte de Almeida;Vila Real, 1844;Porto, 1914
Tomás Lino de Assunção;Lisboa, 1844;Paço de Arcos, 1902
Luciano Cordeiro;Mirandela, 1844;Lisboa, 1900
Luís Jardim;Coimbra, 1844;Cascais, 1910
Ludgero Viana;Lisboa, 1844;Lisboa, 1934
Alfredo Angra;Angra do Heroísmo, 1845;Porto, 1927
Guilherme Braga;Porto, 1845;Porto, 1870
Augusto Mendes Simões de Castro;Coimbra, 1845;Coimbra, 1932
Gonçalves Crespo;Rio de Janeiro/Brasil, 1846;Lisboa, 1883
Cândido de Figueiredo;Lobão/Tondela, 1846;Lisboa, 1925
José Frederico Laranjo;Castelo de Vide, 1846;Lisboa, 1910
Faria e Maia;Ponta Delgada, 1846;Ponta Delgada, 1915
Rafael Bordalo Pinheiro;Lisboa, 1846;Lisboa, 1905
Maria Amália Vaz de Carvalho;Lisboa, 1847;Lisboa, 1921
João Dinis;Porto, 1847;Porto, 1916
J. P. da Silva Campos e Oliveira;Cabaceira/Moçambique, 1847;Moçambique, 1911
Jaime Batalha Reis;Lisboa, 1847;Torres Vedras, 1935
José Fernandes Costa;Lisboa, 1848;Lisboa, 1920
Teixeira de Queirós;Arcos de Valdevez, 1848;Sintra, 1919
Ernesto Vieira;Lisboa, 1848;Lisboa, 1915
Anselmo Braamcamp Freire;Lisboa, 1849;Lisboa, 1921
Alberto Pimentel;Porto, 1849;Queluz, Sintra, 1925
José Augusto da Costa Resende;Ponta Delgada, 1849;Ponta Delgada, 1896
António de Campos Júnior;Angra do Heroísmo, 1850;Marinha Grande, 1917
António Cândido;São Cristóvão de Candemil/Amarante, 1850;São Cristóvão de Candemil, 1922
José António dos Reis Dâmaso;Lagos, 1850;Lisboa, 1895
Sebastião de Magalhães Lima;Rio de Janeiro, 1850;Lisboa, 1928
Pe. Francisco José Patrício;Porto, 1850;Porto, 1911
António Henriques da Silva;Sabugosa, 1850;Coimbra, 1906
Alberto Braga;Porto, 1851;Foz do Douro, 1911
Urbano de Castro;Lisboa, 1851;Lisboa, 1902
Bernardino Machado;Rio de Janeiro/Brasil, 1851;Porto, 1944
D. João da Câmara;Lisboa, 1852;Lisboa, 1908
Manuel Joaquim Dias;Horta, 1852;Horta, 1930
Conde de Monsaraz;Reguengos de Monsaraz, 1852;Lisboa, 1913
Eduardo de Barros Lobo;Gouveia, 1857;Lisboa, 1893
Pinto de Carvalho;Lisboa, 1858;?, 1936
Isabel Leite;, 1859
Alice Lawrence Oram;Lisboa, 1862;Sintra, 1948
  Pepetela;Benguela, Angola?, ?
Pe. Luís Gonzaga Cabral;Foz do Douro, 1866;Baía/Brasil, 1939
João Baptista Amâncio Gracias;Loutulim/Salsete/Goa/Índia portuguesa, 1872;Goa, 1950
Armando Navarro;Bragança, 1872;Xangai/China, 1938
Joaquim de Meira e Sousa;, 1874;Lisboa, 1964
Frei António da Purificação;Porto, 1601;Porto, 1658
Soares Lusitano;Torres Vedras, 1605;Juromenha/Alandroal, 1659
Pe. António Vieira;Lisboa, 1608;São Salvador da Baía, 1697
Frei Jacinto de Deus;Macau, 1612;Goa, 1681
Pe. Manuel Fernandes;Formoselha, 1614;Lisboa, 1693
D. Fernando de Meneses;, 1614;?, 1699
Frei António de Escobar;Coimbra, 1618;Lisboa, 1681
Pe. Mateus Ribeiro;Lisboa, 1618?;?, 1693?
Fr. Jerónimo Baía;próximo de Viana do Castelo, 1620;próximo de Viana, 1688
D. Gaspar Afonso;Arganil, 1626;São Tomé de Meliapor, 1708
D. António Álvares Cunha;Goa, 1626;?, 1690
Frei Agostinho de Monte Alverne;Ribeira Grande/Açores, 1629;Ponta Delgada, 1726
Frei António das Chagas;Vidigueira, 1631;Seminário do Varatojo/Torres Vedras, 1682
Gregório de Matos;Baía/Brasil, 1632;Odivelas, 1705
Soror Mariana Alcoforado;Beja, 1640;Beja, 1723
Pe. António Cordeiro;Angra do Heroísmo, 1640;Lisboa, 1722
Manuel Pimentel;Lisboa, 1650;Lisboa, 1719
José da Cunha Brochado;Cascais, 1651;?, 1773
Manuel Caetano de Sousa;Lisboa, 1658;?, 1734
Frei Pedro Monteiro;Lisboa, 1662;Batalha, 1735
Tomás Pinto Brandão;Porto, 1664;Lisboa, 1743
Pe. Manuel Consciência;Lisboa, 1669;Lisboa, 1739
Francisco Botelho de Morais e Vasconcelos;Moncorvo, 1670;Salamanca, ?
Soror Madalena da Glória;Sintra, 1672;?, 1760?
D. Francisco Xavier de Meneses;Lisboa, 1673;Lisboa?, 1743
Frei João Pacheco;Aldeia Galega (hoje Montijo), 1677;?, 1747?
Pe. Luís Calisto da Costa de Faria;Guarda, 1679;?, 1759
Diogo Barbosa Machado;Lisboa, 1682;Lisboa, 1772
Francisco Afonso de Chaves e Melo;Ponta Delgada, 1685;Ponta Delgada, 1741
Pe. António dos Reis;Pernes, Santarém, 1690;Lisboa, 1738
Francisco de Pina e Melo;Montemor-o-Velho, 1695;Montemor-o-Velho, 1773
Diogo Camacho;Pereira/Montemor-o-Velho, Séc. XVII
D. Fradique da Câmara;São Miguel/Açores, Séc. XVII;Lisboa, ?
Salomão de Oliveira;Lisboa, Séc. XVII;Amesterdão, 1708
D. Caetano de Santo António;Buarcos/Figueira da Foz, 1601;Lisboa, 1730
Pedro de Azevedo Tojal;Lisboa, 1601;Tojal, 1742
Matias Aires;São Paulo/Brasil, 1705;Lisboa, 1763
Teresa Margarida da Silva e Orta;São Paulo/Brasil, 1711;perto de Lisboa, 1793
Abade de Jazente;Quinta do Reguengo/Amarante, 1719;Amarante, 1789
Duque de Lafões;Lisboa, 1719;?, 1806
Correia Garção;Lisboa, 1724;Lisboa, 1771
D. João de Almeida Portugal;Lisboa, 1726;Almeirim, 1802
